ind_ID	long0	lat0	z0	i0	j0	temp0	sal0	xyz0	dev_stage0	ocean_ID0
13198	-66.6254	44.0815	15	117	87	3.17933	32.84191	99.8181	1	1
13199	-66.6254	44.0815	15	117	87	3.17933	32.84191	99.8181	1	1
13200	-66.6254	44.0815	15	117	87	3.17933	32.84191	99.8181	1	1
13201	-66.6482	44.1154	15	117	88	3.2889	32.988	95.116	1	1
13202	-66.6482	44.1154	15	117	88	3.2889	32.988	95.116	1	1
13203	-66.6482	44.1154	15	117	88	3.2889	32.988	95.116	1	1
13204	-66.6482	44.1154	15	117	88	3.2889	32.988	95.116	1	1
13205	-66.6482	44.1154	15	117	88	3.2889	32.988	95.116	1	1
13206	-66.6482	44.1154	15	117	88	3.2889	32.988	95.116	1	1
13207	-66.6482	44.1154	15	117	88	3.2889	32.988	95.116	1	1
13208	-66.6482	44.1154	15	117	88	3.2889	32.988	95.116	1	1
13209	-66.6482	44.1154	15	117	88	3.2889	32.988	95.116	1	1
13210	-66.6482	44.1154	15	117	88	3.2889	32.988	95.116	1	1
13211	-66.6712	44.1494	15	117	89	4.33732	32.79639	79.9703	1	1
13212	-66.6712	44.1494	15	117	89	4.33732	32.79639	79.9703	1	1
13213	-66.6712	44.1494	15	117	89	4.33732	32.79639	79.9703	1	1
13214	-66.6712	44.1494	15	117	89	4.33732	32.79639	79.9703	1	1
13215	-66.6712	44.1494	15	117	89	4.33732	32.79639	79.9703	1	1
13216	-66.6712	44.1494	15	117	89	4.33732	32.79639	79.9703	1	1
13217	-66.6712	44.1494	15	117	89	4.33732	32.79639	79.9703	1	1
13218	-66.6712	44.1494	15	117	89	4.33732	32.79639	79.9703	1	1
13219	-66.6712	44.1494	15	117	89	4.33732	32.79639	79.9703	1	1
13220	-66.6712	44.1494	15	117	89	4.33732	32.79639	79.9703	1	1
13721	-66.5381	44.0289	15	118	85	3.88757	32.74646	93.826	1	1
13722	-66.5381	44.0289	15	118	85	3.88757	32.74646	93.826	1	1
13723	-66.5381	44.0289	15	118	85	3.88757	32.74646	93.826	1	1
13724	-66.5381	44.0289	15	118	85	3.88757	32.74646	93.826	1	1
13725	-66.5381	44.0289	15	118	85	3.88757	32.74646	93.826	1	1
13726	-66.5381	44.0289	15	118	85	3.88757	32.74646	93.826	1	1
13727	-66.5381	44.0289	15	118	85	3.88757	32.74646	93.826	1	1
13728	-66.5381	44.0289	15	118	85	3.88757	32.74646	93.826	1	1
13729	-66.5381	44.0289	15	118	85	3.88757	32.74646	93.826	1	1
13730	-66.5381	44.0289	15	118	85	3.88757	32.74646	93.826	1	1
13731	-66.5833	44.0961	15	118	87	3.43408	32.83865	98.9918	1	1
13732	-66.5833	44.0961	15	118	87	3.43408	32.83865	98.9918	1	1
13733	-66.5833	44.0961	15	118	87	3.43408	32.83865	98.9918	1	1
13734	-66.5833	44.0961	15	118	87	3.43408	32.83865	98.9918	1	1
13735	-66.5833	44.0961	15	118	87	3.43408	32.83865	98.9918	1	1
13736	-66.5833	44.0961	15	118	87	3.43408	32.83865	98.9918	1	1
13737	-66.5833	44.0961	15	118	87	3.43408	32.83865	98.9918	1	1
13738	-66.5833	44.0961	15	118	87	3.43408	32.83865	98.9918	1	1
13739	-66.5833	44.0961	15	118	87	3.43408	32.83865	98.9918	1	1
13740	-66.5833	44.0961	15	118	87	3.43408	32.83865	98.9918	1	1
13741	-66.6061	44.13	15	118	88	3.12809	32.8726	95.9682	1	1
13742	-66.6061	44.13	15	118	88	3.12809	32.8726	95.9682	1	1
13743	-66.6061	44.13	15	118	88	3.12809	32.8726	95.9682	1	1
13744	-66.6061	44.13	15	118	88	3.12809	32.8726	95.9682	1	1
13745	-66.6061	44.13	15	118	88	3.12809	32.8726	95.9682	1	1
13746	-66.6061	44.13	15	118	88	3.12809	32.8726	95.9682	1	1
13747	-66.6061	44.13	15	118	88	3.12809	32.8726	95.9682	1	1
13748	-66.6061	44.13	15	118	88	3.12809	32.8726	95.9682	1	1
13749	-66.6061	44.13	15	118	88	3.12809	32.8726	95.9682	1	1
13750	-66.6061	44.13	15	118	88	3.12809	32.8726	95.9682	1	1
13751	-66.6291	44.164	15	118	89	3.49147	32.8506	93.6414	1	1
13752	-66.6291	44.164	15	118	89	3.49147	32.8506	93.6414	1	1
13753	-66.6291	44.164	15	118	89	3.49147	32.8506	93.6414	1	1
13754	-66.6291	44.164	15	118	89	3.49147	32.8506	93.6414	1	1
13755	-66.6291	44.164	15	118	89	3.49147	32.8506	93.6414	1	1
13756	-66.6291	44.164	15	118	89	3.49147	32.8506	93.6414	1	1
13757	-66.6291	44.164	15	118	89	3.49147	32.8506	93.6414	1	1
13758	-66.6291	44.164	15	118	89	3.49147	32.8506	93.6414	1	1
13759	-66.6291	44.164	15	118	89	3.49147	32.8506	93.6414	1	1
13760	-66.6291	44.164	15	118	89	3.49147	32.8506	93.6414	1	1
13761	-66.6522	44.1982	15	118	90	4.2796	32.73813	96.2889	1	1
13762	-66.6522	44.1982	15	118	90	4.2796	32.73813	96.2889	1	1
13763	-66.6522	44.1982	15	118	90	4.2796	32.73813	96.2889	1	1
13764	-66.6522	44.1982	15	118	90	4.2796	32.73813	96.2889	1	1
13765	-66.6522	44.1982	15	118	90	4.2796	32.73813	96.2889	1	1
13766	-66.6522	44.1982	15	118	90	4.2796	32.73813	96.2889	1	1
13767	-66.6522	44.1982	15	118	90	4.2796	32.73813	96.2889	1	1
13768	-66.6522	44.1982	15	118	90	4.2796	32.73813	96.2889	1	1
13769	-66.6522	44.1982	15	118	90	4.2796	32.73813	96.2889	1	1
13770	-66.6522	44.1982	15	118	90	4.2796	32.73813	96.2889	1	1
14241	-66.4734	44.0104	15	119	84	4.14155	32.75305	76.4485	1	1
14242	-66.4734	44.0104	15	119	84	4.14155	32.75305	76.4485	1	1
14243	-66.4734	44.0104	15	119	84	4.14155	32.75305	76.4485	1	1
14244	-66.4734	44.0104	15	119	84	4.14155	32.75305	76.4485	1	1
14245	-66.4734	44.0104	15	119	84	4.14155	32.75305	76.4485	1	1
14246	-66.4734	44.0104	15	119	84	4.14155	32.75305	76.4485	1	1
14247	-66.4734	44.0104	15	119	84	4.14155	32.75305	76.4485	1	1
14248	-66.4734	44.0104	15	119	84	4.14155	32.75305	76.4485	1	1
14249	-66.4734	44.0104	15	119	84	4.14155	32.75305	76.4485	1	1
14250	-66.4734	44.0104	15	119	84	4.14155	32.75305	76.4485	1	1
14251	-66.5409	44.1108	15	119	87	4.43077	32.80973	94.6266	1	1
14252	-66.5409	44.1108	15	119	87	4.43077	32.80973	94.6266	1	1
14253	-66.5409	44.1108	15	119	87	4.43077	32.80973	94.6266	1	1
14254	-66.5409	44.1108	15	119	87	4.43077	32.80973	94.6266	1	1
14255	-66.5409	44.1108	15	119	87	4.43077	32.80973	94.6266	1	1
14256	-66.5409	44.1108	15	119	87	4.43077	32.80973	94.6266	1	1
14257	-66.5409	44.1108	15	119	87	4.43077	32.80973	94.6266	1	1
14258	-66.5409	44.1108	15	119	87	4.43077	32.80973	94.6266	1	1
14259	-66.5409	44.1108	15	119	87	4.43077	32.80973	94.6266	1	1
14260	-66.5409	44.1108	15	119	87	4.43077	32.80973	94.6266	1	1
14261	-66.5638	44.1447	15	119	88	3.46795	32.81879	90.5918	1	1
14262	-66.5638	44.1447	15	119	88	3.46795	32.81879	90.5918	1	1
14263	-66.5638	44.1447	15	119	88	3.46795	32.81879	90.5918	1	1
14264	-66.5638	44.1447	15	119	88	3.46795	32.81879	90.5918	1	1
14265	-66.5638	44.1447	15	119	88	3.46795	32.81879	90.5918	1	1
14266	-66.5638	44.1447	15	119	88	3.46795	32.81879	90.5918	1	1
14267	-66.5638	44.1447	15	119	88	3.46795	32.81879	90.5918	1	1
14268	-66.5638	44.1447	15	119	88	3.46795	32.81879	90.5918	1	1
14269	-66.5638	44.1447	15	119	88	3.46795	32.81879	90.5918	1	1
14270	-66.5638	44.1447	15	119	88	3.46795	32.81879	90.5918	1	1
14271	-66.5868	44.1788	15	119	89	2.62756	32.91136	81.2314	1	1
14272	-66.5868	44.1788	15	119	89	2.62756	32.91136	81.2314	1	1
14273	-66.5868	44.1788	15	119	89	2.62756	32.91136	81.2314	1	1
14274	-66.5868	44.1788	15	119	89	2.62756	32.91136	81.2314	1	1
14275	-66.5868	44.1788	15	119	89	2.62756	32.91136	81.2314	1	1
14276	-66.5868	44.1788	15	119	89	2.62756	32.91136	81.2314	1	1
14277	-66.5868	44.1788	15	119	89	2.62756	32.91136	81.2314	1	1
14278	-66.5868	44.1788	15	119	89	2.62756	32.91136	81.2314	1	1
14279	-66.5868	44.1788	15	119	89	2.62756	32.91136	81.2314	1	1
14280	-66.5868	44.1788	15	119	89	2.62756	32.91136	81.2314	1	1
14281	-66.6099	44.2129	15	119	90	4.23237	32.6852	69.3833	1	1
14282	-66.6099	44.2129	15	119	90	4.23237	32.6852	69.3833	1	1
14283	-66.6099	44.2129	15	119	90	4.23237	32.6852	69.3833	1	1
14284	-66.6099	44.2129	15	119	90	4.23237	32.6852	69.3833	1	1
14285	-66.6099	44.2129	15	119	90	4.23237	32.6852	69.3833	1	1
14286	-66.6099	44.2129	15	119	90	4.23237	32.6852	69.3833	1	1
14287	-66.6099	44.2129	15	119	90	4.23237	32.6852	69.3833	1	1
14288	-66.6099	44.2129	15	119	90	4.23237	32.6852	69.3833	1	1
14289	-66.6099	44.2129	15	119	90	4.23237	32.6852	69.3833	1	1
14290	-66.6099	44.2129	15	119	90	4.23237	32.6852	69.3833	1	1
14761	-66.4307	44.0252	15	120	84	4.37496	32.65485	74.2026	1	1
14762	-66.4307	44.0252	15	120	84	4.37496	32.65485	74.2026	1	1
14763	-66.4307	44.0252	15	120	84	4.37496	32.65485	74.2026	1	1
14764	-66.4307	44.0252	15	120	84	4.37496	32.65485	74.2026	1	1
14765	-66.4307	44.0252	15	120	84	4.37496	32.65485	74.2026	1	1
14766	-66.4307	44.0252	15	120	84	4.37496	32.65485	74.2026	1	1
14767	-66.4307	44.0252	15	120	84	4.37496	32.65485	74.2026	1	1
14768	-66.4307	44.0252	15	120	84	4.37496	32.65485	74.2026	1	1
14769	-66.4307	44.0252	15	120	84	4.37496	32.65485	74.2026	1	1
14770	-66.4307	44.0252	15	120	84	4.37496	32.65485	74.2026	1	1
14771	-66.453	44.0584	15	120	85	4.15659	32.71779	74.2349	1	1
14772	-66.453	44.0584	15	120	85	4.15659	32.71779	74.2349	1	1
14773	-66.453	44.0584	15	120	85	4.15659	32.71779	74.2349	1	1
14774	-66.453	44.0584	15	120	85	4.15659	32.71779	74.2349	1	1
14775	-66.453	44.0584	15	120	85	4.15659	32.71779	74.2349	1	1
14776	-66.453	44.0584	15	120	85	4.15659	32.71779	74.2349	1	1
14777	-66.453	44.0584	15	120	85	4.15659	32.71779	74.2349	1	1
14778	-66.453	44.0584	15	120	85	4.15659	32.71779	74.2349	1	1
14779	-66.453	44.0584	15	120	85	4.15659	32.71779	74.2349	1	1
14780	-66.453	44.0584	15	120	85	4.15659	32.71779	74.2349	1	1
14781	-66.4756	44.0919	15	120	86	3.73654	32.73164	68.3554	1	1
14782	-66.4756	44.0919	15	120	86	3.73654	32.73164	68.3554	1	1
14783	-66.4756	44.0919	15	120	86	3.73654	32.73164	68.3554	1	1
14784	-66.4756	44.0919	15	120	86	3.73654	32.73164	68.3554	1	1
14785	-66.4756	44.0919	15	120	86	3.73654	32.73164	68.3554	1	1
14786	-66.4756	44.0919	15	120	86	3.73654	32.73164	68.3554	1	1
14787	-66.4756	44.0919	15	120	86	3.73654	32.73164	68.3554	1	1
14788	-66.4756	44.0919	15	120	86	3.73654	32.73164	68.3554	1	1
14789	-66.4756	44.0919	15	120	86	3.73654	32.73164	68.3554	1	1
14790	-66.4756	44.0919	15	120	86	3.73654	32.73164	68.3554	1	1
14791	-66.4983	44.1256	15	120	87	3.88047	32.69609	83.9728	1	1
14792	-66.4983	44.1256	15	120	87	3.88047	32.69609	83.9728	1	1
14793	-66.4983	44.1256	15	120	87	3.88047	32.69609	83.9728	1	1
14794	-66.4983	44.1256	15	120	87	3.88047	32.69609	83.9728	1	1
14795	-66.4983	44.1256	15	120	87	3.88047	32.69609	83.9728	1	1
14796	-66.4983	44.1256	15	120	87	3.88047	32.69609	83.9728	1	1
14797	-66.4983	44.1256	15	120	87	3.88047	32.69609	83.9728	1	1
14798	-66.4983	44.1256	15	120	87	3.88047	32.69609	83.9728	1	1
14799	-66.4983	44.1256	15	120	87	3.88047	32.69609	83.9728	1	1
14800	-66.4983	44.1256	15	120	87	3.88047	32.69609	83.9728	1	1
14801	-66.5442	44.1936	15	120	89	2.82026	32.81428	82.5686	1	1
14802	-66.5442	44.1936	15	120	89	2.82026	32.81428	82.5686	1	1
14803	-66.5442	44.1936	15	120	89	2.82026	32.81428	82.5686	1	1
14804	-66.5442	44.1936	15	120	89	2.82026	32.81428	82.5686	1	1
14805	-66.5442	44.1936	15	120	89	2.82026	32.81428	82.5686	1	1
14806	-66.5442	44.1936	15	120	89	2.82026	32.81428	82.5686	1	1
14807	-66.5442	44.1936	15	120	89	2.82026	32.81428	82.5686	1	1
14808	-66.5442	44.1936	15	120	89	2.82026	32.81428	82.5686	1	1
14809	-66.5442	44.1936	15	120	89	2.82026	32.81428	82.5686	1	1
14810	-66.5442	44.1936	15	120	89	2.82026	32.81428	82.5686	1	1
14811	-66.5673	44.2277	15	120	90	3.53261	32.61459	51.3823	1	1
14812	-66.5673	44.2277	15	120	90	3.53261	32.61459	51.3823	1	1
14813	-66.5673	44.2277	15	120	90	3.53261	32.61459	51.3823	1	1
14814	-66.5673	44.2277	15	120	90	3.53261	32.61459	51.3823	1	1
14815	-66.5673	44.2277	15	120	90	3.53261	32.61459	51.3823	1	1
14816	-66.5673	44.2277	15	120	90	3.53261	32.61459	51.3823	1	1
14817	-66.5673	44.2277	15	120	90	3.53261	32.61459	51.3823	1	1
14818	-66.5673	44.2277	15	120	90	3.53261	32.61459	51.3823	1	1
14819	-66.5673	44.2277	15	120	90	3.53261	32.61459	51.3823	1	1
14820	-66.5673	44.2277	15	120	90	3.53261	32.61459	51.3823	1	1
15241	-66.3656	44.0072	15	121	83	4.19737	32.64748	55.5441	1	1
15242	-66.3656	44.0072	15	121	83	4.19737	32.64748	55.5441	1	1
15243	-66.3656	44.0072	15	121	83	4.19737	32.64748	55.5441	1	1
15244	-66.3656	44.0072	15	121	83	4.19737	32.64748	55.5441	1	1
15245	-66.3656	44.0072	15	121	83	4.19737	32.64748	55.5441	1	1
15246	-66.3656	44.0072	15	121	83	4.19737	32.64748	55.5441	1	1
15247	-66.3656	44.0072	15	121	83	4.19737	32.64748	55.5441	1	1
15248	-66.3656	44.0072	15	121	83	4.19737	32.64748	55.5441	1	1
15249	-66.3656	44.0072	15	121	83	4.19737	32.64748	55.5441	1	1
15250	-66.3656	44.0072	15	121	83	4.19737	32.64748	55.5441	1	1
15251	-66.3878	44.0402	15	121	84	3.97824	32.71426	67.6304	1	1
15252	-66.3878	44.0402	15	121	84	3.97824	32.71426	67.6304	1	1
15253	-66.3878	44.0402	15	121	84	3.97824	32.71426	67.6304	1	1
15254	-66.3878	44.0402	15	121	84	3.97824	32.71426	67.6304	1	1
15255	-66.3878	44.0402	15	121	84	3.97824	32.71426	67.6304	1	1
15256	-66.3878	44.0402	15	121	84	3.97824	32.71426	67.6304	1	1
15257	-66.3878	44.0402	15	121	84	3.97824	32.71426	67.6304	1	1
15258	-66.3878	44.0402	15	121	84	3.97824	32.71426	67.6304	1	1
15259	-66.3878	44.0402	15	121	84	3.97824	32.71426	67.6304	1	1
15260	-66.3878	44.0402	15	121	84	3.97824	32.71426	67.6304	1	1
15261	-66.4101	44.0734	15	121	85	4.2907	32.62964	70.0653	1	1
15262	-66.4101	44.0734	15	121	85	4.2907	32.62964	70.0653	1	1
15263	-66.4101	44.0734	15	121	85	4.2907	32.62964	70.0653	1	1
15264	-66.4101	44.0734	15	121	85	4.2907	32.62964	70.0653	1	1
15265	-66.4101	44.0734	15	121	85	4.2907	32.62964	70.0653	1	1
15266	-66.4101	44.0734	15	121	85	4.2907	32.62964	70.0653	1	1
15267	-66.4101	44.0734	15	121	85	4.2907	32.62964	70.0653	1	1
15268	-66.4101	44.0734	15	121	85	4.2907	32.62964	70.0653	1	1
15269	-66.4101	44.0734	15	121	85	4.2907	32.62964	70.0653	1	1
15270	-66.4101	44.0734	15	121	85	4.2907	32.62964	70.0653	1	1
15271	-66.4326	44.1068	15	121	86	3.35496	32.76522	85.0162	1	1
15272	-66.4326	44.1068	15	121	86	3.35496	32.76522	85.0162	1	1
15273	-66.4326	44.1068	15	121	86	3.35496	32.76522	85.0162	1	1
15274	-66.4326	44.1068	15	121	86	3.35496	32.76522	85.0162	1	1
15275	-66.4326	44.1068	15	121	86	3.35496	32.76522	85.0162	1	1
15276	-66.4326	44.1068	15	121	86	3.35496	32.76522	85.0162	1	1
15277	-66.4326	44.1068	15	121	86	3.35496	32.76522	85.0162	1	1
15278	-66.4326	44.1068	15	121	86	3.35496	32.76522	85.0162	1	1
15279	-66.4326	44.1068	15	121	86	3.35496	32.76522	85.0162	1	1
15280	-66.4326	44.1068	15	121	86	3.35496	32.76522	85.0162	1	1
15281	-66.4554	44.1405	15	121	87	3.40954	32.71986	48.8506	1	1
15282	-66.4554	44.1405	15	121	87	3.40954	32.71986	48.8506	1	1
15283	-66.4554	44.1405	15	121	87	3.40954	32.71986	48.8506	1	1
15284	-66.4554	44.1405	15	121	87	3.40954	32.71986	48.8506	1	1
15285	-66.4554	44.1405	15	121	87	3.40954	32.71986	48.8506	1	1
15286	-66.4554	44.1405	15	121	87	3.40954	32.71986	48.8506	1	1
15287	-66.4554	44.1405	15	121	87	3.40954	32.71986	48.8506	1	1
15288	-66.4554	44.1405	15	121	87	3.40954	32.71986	48.8506	1	1
15289	-66.4554	44.1405	15	121	87	3.40954	32.71986	48.8506	1	1
15290	-66.4554	44.1405	15	121	87	3.40954	32.71986	48.8506	1	1
15291	-66.4783	44.1744	15	121	88	4.29789	32.56286	91.3902	1	1
15292	-66.4783	44.1744	15	121	88	4.29789	32.56286	91.3902	1	1
15293	-66.4783	44.1744	15	121	88	4.29789	32.56286	91.3902	1	1
15294	-66.4783	44.1744	15	121	88	4.29789	32.56286	91.3902	1	1
15295	-66.4783	44.1744	15	121	88	4.29789	32.56286	91.3902	1	1
15296	-66.4783	44.1744	15	121	88	4.29789	32.56286	91.3902	1	1
15297	-66.4783	44.1744	15	121	88	4.29789	32.56286	91.3902	1	1
15298	-66.4783	44.1744	15	121	88	4.29789	32.56286	91.3902	1	1
15299	-66.4783	44.1744	15	121	88	4.29789	32.56286	91.3902	1	1
15300	-66.4783	44.1744	15	121	88	4.29789	32.56286	91.3902	1	1
15301	-66.5013	44.2085	15	121	89	3.21026	32.78358	91.7038	1	1
15302	-66.5013	44.2085	15	121	89	3.21026	32.78358	91.7038	1	1
15303	-66.5013	44.2085	15	121	89	3.21026	32.78358	91.7038	1	1
15304	-66.5013	44.2085	15	121	89	3.21026	32.78358	91.7038	1	1
15305	-66.5013	44.2085	15	121	89	3.21026	32.78358	91.7038	1	1
15306	-66.5013	44.2085	15	121	89	3.21026	32.78358	91.7038	1	1
15307	-66.5013	44.2085	15	121	89	3.21026	32.78358	91.7038	1	1
15308	-66.5013	44.2085	15	121	89	3.21026	32.78358	91.7038	1	1
15309	-66.5013	44.2085	15	121	89	3.21026	32.78358	91.7038	1	1
15310	-66.5013	44.2085	15	121	89	3.21026	32.78358	91.7038	1	1
15311	-66.5245	44.2426	15	121	90	3.49843	32.65258	34.506	1	1
15312	-66.5245	44.2426	15	121	90	3.49843	32.65258	34.506	1	1
15313	-66.5245	44.2426	15	121	90	3.49843	32.65258	34.506	1	1
15314	-66.5245	44.2426	15	121	90	3.49843	32.65258	34.506	1	1
15315	-66.5245	44.2426	15	121	90	3.49843	32.65258	34.506	1	1
15316	-66.5245	44.2426	15	121	90	3.49843	32.65258	34.506	1	1
15317	-66.5245	44.2426	15	121	90	3.49843	32.65258	34.506	1	1
15318	-66.5245	44.2426	15	121	90	3.49843	32.65258	34.506	1	1
15319	-66.5245	44.2426	15	121	90	3.49843	32.65258	34.506	1	1
15320	-66.5245	44.2426	15	121	90	3.49843	32.65258	34.506	1	1
15771	-66.3224	44.0222	15	122	83	5.30109	32.51267	32.3932	1	1
15772	-66.3224	44.0222	15	122	83	5.30109	32.51267	32.3932	1	1
15773	-66.3224	44.0222	15	122	83	5.30109	32.51267	32.3932	1	1
15774	-66.3224	44.0222	15	122	83	5.30109	32.51267	32.3932	1	1
15775	-66.3224	44.0222	15	122	83	5.30109	32.51267	32.3932	1	1
15776	-66.3224	44.0222	15	122	83	5.30109	32.51267	32.3932	1	1
15777	-66.3224	44.0222	15	122	83	5.30109	32.51267	32.3932	1	1
15778	-66.3224	44.0222	15	122	83	5.30109	32.51267	32.3932	1	1
15779	-66.3224	44.0222	15	122	83	5.30109	32.51267	32.3932	1	1
15780	-66.3224	44.0222	15	122	83	5.30109	32.51267	32.3932	1	1
15781	-66.3445	44.0552	15	122	84	4.24644	32.6696	53.6748	1	1
15782	-66.3445	44.0552	15	122	84	4.24644	32.6696	53.6748	1	1
15783	-66.3445	44.0552	15	122	84	4.24644	32.6696	53.6748	1	1
15784	-66.3445	44.0552	15	122	84	4.24644	32.6696	53.6748	1	1
15785	-66.3445	44.0552	15	122	84	4.24644	32.6696	53.6748	1	1
15786	-66.3445	44.0552	15	122	84	4.24644	32.6696	53.6748	1	1
15787	-66.3445	44.0552	15	122	84	4.24644	32.6696	53.6748	1	1
15788	-66.3445	44.0552	15	122	84	4.24644	32.6696	53.6748	1	1
15789	-66.3445	44.0552	15	122	84	4.24644	32.6696	53.6748	1	1
