ind_ID	long0	lat0	z0	i0	j0	temp0	sal0	xyz0	dev_stage0	ocean_ID0
14264	-66.60217	44.28613	15	120	92	3.82141	33.33446	201.20889	1.02357	1
14265	-66.60272	44.28596	15	120	92	3.82207	33.33531	201.15526	1.02356	1
14266	-66.60247	44.28617	15	120	92	3.82142	33.33496	201.19481	1.02357	1
14267	-66.60199	44.28638	15	120	92	3.82065	33.33426	201.24876	1.02357	1
14268	-66.60249	44.2863	15	120	92	3.82097	33.33501	201.21375	1.02358	1
14269	-66.60291	44.28627	15	120	92	3.82116	33.33574	201.18561	1.02356	1
14270	-66.60229	44.28637	15	120	92	3.82063	33.33474	201.23653	1.02356	1
14271	-66.49132	44.31892	15	123	92	3.72832	33.31534	203.79959	1.02279	1
14272	-66.48989	44.32035	15	123	92	3.70851	33.32078	203.37012	1.02275	1
14273	-66.48956	44.32058	15	123	92	3.70408	33.32172	203.17252	1.02275	1
14274	-66.49126	44.31938	15	123	92	3.72429	33.31721	204.14153	1.02278	1
14275	-66.4902	44.32001	15	123	92	3.71206	33.31987	203.57687	1.02275	1
14276	-66.49191	44.31847	15	123	92	3.73589	33.31314	203.79793	1.02279	1
14277	-66.49127	44.3191	15	123	92	3.72673	33.31618	203.99399	1.02278	1
14278	-66.4904	44.31984	15	123	92	3.71553	33.31913	203.7326	1.02277	1
14279	-66.49156	44.31884	15	123	92	3.73086	33.31488	203.93805	1.02279	1
14280	-66.49033	44.31991	15	123	92	3.71429	33.3194	203.67616	1.02277	1
14281	-66.43805	44.36144	15	124	92	3.32365	33.37461	183.77495	1.02226	1
14282	-66.43704	44.36198	15	124	92	3.3221	33.37384	183.59732	1.02226	1
14283	-66.43627	44.36201	15	124	92	3.32218	33.373	183.45665	1.02225	1
14284	-66.43688	44.36189	15	124	92	3.32236	33.3736	183.5638	1.02226	1
14285	-66.43714	44.36189	15	124	92	3.32227	33.3739	183.61116	1.02225	1
14286	-66.43605	44.36234	15	124	92	3.32103	33.37305	183.42986	1.02226	1
14287	-66.43552	44.36232	15	124	92	3.32125	33.37239	183.32347	1.02223	1
14288	-66.43681	44.36187	15	124	92	3.32248	33.37349	183.5486	1.02224	1
14289	-66.43662	44.36198	15	124	92	3.32216	33.37333	183.51036	1.02225	1
14290	-66.43778	44.3617	15	124	92	3.32286	33.3745	183.73117	1.02227	1
14761	-66.39364	44.158	15	122	87	3.55659	33.14145	53.28338	1.02212	1
14762	-66.39352	44.15819	15	122	87	3.55688	33.14066	53.02884	1.02211	1
14763	-66.39404	44.15801	15	122	87	3.56257	33.14027	53.26781	1.02213	1
14764	-66.39369	44.15792	15	122	87	3.55686	33.14162	53.36265	1.02212	1
14765	-66.39378	44.1579	15	122	87	3.55865	33.14126	53.35515	1.02212	1
14766	-66.39397	44.15805	15	122	87	3.56157	33.14032	53.22183	1.02213	1
14767	-66.39359	44.15799	15	122	87	3.55596	33.14144	53.23898	1.02212	1
14768	-66.39368	44.1579	15	122	87	3.55592	33.14182	53.36937	1.02212	1
14769	-66.39342	44.15824	15	122	87	3.5566	33.1405	52.95443	1.02211	1
14770	-66.39408	44.15759	15	122	87	3.55893	33.1422	53.70141	1.02213	1
14771	-66.4364	44.1619	15	122	87	4.16778	33.05584	59.72252	1.02531	1
14772	-66.4369	44.16218	15	122	87	4.17736	33.05433	59.69122	1.02533	1
14773	-66.43629	44.16198	15	122	87	4.16726	33.05569	59.64265	1.02531	1
14774	-66.43657	44.16227	15	122	87	4.17406	33.05436	59.52625	1.02532	1
14775	-66.43672	44.16206	15	122	87	4.17413	33.05486	59.70844	1.02533	1
14776	-66.4367	44.16174	15	122	87	4.17155	33.05599	59.97659	1.02531	1
14777	-66.43664	44.16207	15	122	87	4.17273	33.05503	59.69459	1.02532	1
14778	-66.43646	44.1621	15	122	87	4.17085	33.05507	59.60975	1.02531	1
14779	-66.43657	44.16195	15	122	87	4.17074	33.05547	59.74834	1.02532	1
14780	-66.43661	44.16212	15	122	87	4.17322	33.05479	59.63748	1.02532	1
14781	-66.42399	44.2417	15	123	89	3.41131	33.30754	45.96733	1.02201	1
14782	-66.42432	44.24236	15	123	89	3.42183	33.30288	46.09103	1.022	1
14783	-66.42416	44.24166	15	123	89	3.40994	33.30806	45.98807	1.02203	1
14784	-66.42407	44.24187	15	123	89	3.4142	33.30645	45.92882	1.022	1
14785	-66.42413	44.24116	15	123	89	3.40109	33.31153	46.07135	1.02204	1
14786	-66.42405	44.24202	15	123	89	3.41736	33.30517	45.91689	1.02201	1
14787	-66.42387	44.24223	15	123	89	3.42086	33.30395	45.83229	1.022	1
14788	-66.42422	44.24216	15	123	89	3.41852	33.3045	45.99337	1.02202	1
14789	-66.42432	44.24229	15	123	89	3.42095	33.30341	46.02673	1.022	1
14790	-66.42441	44.24402	15	123	89	3.4556	33.28937	46.00506	1.02198	1
14791	-66.35784	44.37392	15	126	92	3.5952	33.28091	151.08197	1.02138	1
14792	-66.35743	44.37108	15	126	92	3.60054	33.27681	150.06755	1.02137	1
14793	-66.35758	44.36932	15	126	92	3.60336	33.27443	149.83548	1.02135	1
14794	-66.35728	44.3705	15	126	92	3.6016	33.276	149.79219	1.02137	1
14795	-66.35761	44.37115	15	126	92	3.60025	33.277	150.22641	1.02137	1
14796	-66.35789	44.37354	15	126	92	3.59581	33.28043	151.05154	1.02138	1
14797	-66.3577	44.37157	15	126	92	3.59944	33.27762	150.44609	1.02137	1
14798	-66.35712	44.36743	15	126	92	3.6069	33.27155	149.03065	1.02136	1
14799	-66.35706	44.36839	15	126	92	3.60543	33.27287	149.12192	1.02136	1
14800	-66.35804	44.36969	15	126	92	3.60224	33.27521	150.3457	1.02136	1
14801	-66.51292	44.32787	15	122	92	3.73349	33.33295	201.91901	1.02263	1
14802	-66.51296	44.32783	15	122	92	3.73355	33.33291	201.92467	1.02262	1
14803	-66.51201	44.32786	15	122	92	3.73701	33.33163	201.99712	1.02262	1
14804	-66.51158	44.32798	15	122	92	3.73825	33.3312	202.01096	1.02263	1
14805	-66.51266	44.3279	15	122	92	3.73455	33.33257	201.93542	1.02262	1
14806	-66.51143	44.32798	15	122	92	3.73875	33.33102	202.02075	1.02262	1
14807	-66.51373	44.32745	15	122	92	3.73052	33.33388	201.91234	1.02264	1
14808	-66.51163	44.32794	15	122	92	3.73811	33.33125	202.01105	1.02262	1
14809	-66.51176	44.32773	15	122	92	3.73775	33.33129	202.03035	1.02263	1
14810	-66.51217	44.32782	15	122	92	3.73623	33.3319	201.98605	1.02262	1
14811	-66.43009	44.35933	15	124	92	3.33648	33.36237	182.13113	1.02096	1
14812	-66.43142	44.35897	15	124	92	3.33619	33.36405	182.38791	1.02097	1
14813	-66.43794	44.3573	15	124	92	3.33499	33.37197	183.61275	1.02101	1
14814	-66.4383	44.35696	15	124	92	3.33549	33.37235	183.68263	1.021	1
14815	-66.43956	44.35665	15	124	92	3.33534	33.37384	183.91727	1.02101	1
14816	-66.43506	44.35807	15	124	92	3.33528	33.36853	183.07288	1.02098	1
14817	-66.43816	44.35703	15	124	92	3.33548	33.37214	183.64943	1.021	1
14818	-66.43591	44.35796	15	124	92	3.33486	33.36961	183.23352	1.02099	1
14819	-66.43369	44.3582	15	124	92	3.33616	33.36673	182.81012	1.02097	1
14820	-66.43254	44.35873	15	124	92	3.33576	33.36547	182.60132	1.02097	1
15241	-66.34399	44.118	15	123	86	3.74028	33.10028	52.1641	1.01909	1
15242	-66.34378	44.11813	15	123	86	3.74142	33.09988	52.10257	1.01909	1
15243	-66.34441	44.11811	15	123	86	3.73924	33.10093	52.32035	1.01909	1
15244	-66.34406	44.11815	15	123	86	3.74096	33.10024	52.20356	1.01909	1
15245	-66.34402	44.11812	15	123	86	3.74093	33.1002	52.18687	1.01909	1
15246	-66.34398	44.11796	15	123	86	3.74011	33.10028	52.15116	1.01909	1
15247	-66.34422	44.1181	15	123	86	3.74024	33.10051	52.25194	1.01909	1
15248	-66.34429	44.11811	15	123	86	3.74022	33.10057	52.27154	1.01909	1
15249	-66.34418	44.11818	15	123	86	3.74052	33.10044	52.24162	1.0191	1
15250	-66.34419	44.11821	15	123	86	3.73996	33.1006	52.2489	1.01909	1
15251	-66.3542	44.16014	15	123	87	3.29432	33.23963	53.16006	1.02021	1
15252	-66.35439	44.1604	15	123	87	3.29714	33.23849	53.11411	1.02021	1
15253	-66.35421	44.15998	15	123	87	3.29254	33.24029	53.21039	1.02021	1
15254	-66.35427	44.15975	15	123	87	3.29044	33.24099	53.29486	1.02021	1
15255	-66.35425	44.15984	15	123	87	3.29135	33.24066	53.26568	1.02021	1
15256	-66.35423	44.16009	15	123	87	3.29369	33.23984	53.18558	1.02021	1
15257	-66.35406	44.16016	15	123	87	3.2936	33.24003	53.1376	1.02021	1
15258	-66.35405	44.16003	15	123	87	3.29246	33.24046	53.16613	1.02021	1
15259	-66.35423	44.15987	15	123	87	3.29177	33.24053	53.24599	1.02021	1
15260	-66.35432	44.16006	15	123	87	3.2936	33.23979	53.21597	1.02021	1
15261	-66.35143	44.20951	15	124	88	3.61173	33.14494	43.24784	1.01975	1
15262	-66.35145	44.20947	15	124	88	3.61154	33.14494	43.29696	1.01976	1
15263	-66.35172	44.20957	15	124	88	3.61133	33.14495	43.21395	1.01975	1
15264	-66.35186	44.20967	15	124	88	3.61207	33.14492	43.00274	1.01975	1
15265	-66.35159	44.20889	15	124	88	3.6079	33.14508	44.11694	1.01976	1
15266	-66.35171	44.20906	15	124	88	3.6089	33.14505	43.86124	1.01977	1
15267	-66.35162	44.20937	15	124	88	3.61054	33.14498	43.46016	1.01976	1
15268	-66.35134	44.20954	15	124	88	3.61204	33.14492	43.26928	1.01975	1
15269	-66.35145	44.20963	15	124	88	3.61248	33.14491	43.10752	1.01976	1
15270	-66.35123	44.20984	15	124	88	3.61364	33.14486	42.93725	1.01974	1
15271	-66.43702	44.20431	15	122	88	3.22732	33.35886	59.46277	1.0228	1
15272	-66.43635	44.2051	15	122	88	3.21194	33.36643	59.28554	1.02275	1
15273	-66.43705	44.2056	15	122	88	3.19535	33.37313	59.88333	1.02275	1
15274	-66.43654	44.20488	15	122	88	3.21536	33.36464	59.37022	1.02278	1
15275	-66.43641	44.20485	15	122	88	3.21684	33.36419	59.23989	1.02277	1
15276	-66.43698	44.20527	15	122	88	3.20439	33.3691	59.74579	1.02277	1
15277	-66.436	44.20571	15	122	88	3.19989	33.37225	59.2752	1.02273	1
15278	-66.43627	44.20424	15	122	88	3.23259	33.35716	59.02252	1.02277	1
15279	-66.43677	44.20472	15	122	88	3.21782	33.36325	59.48714	1.02278	1
15280	-66.43682	44.20522	15	122	88	3.20603	33.36854	59.64013	1.02278	1
15281	-66.36835	44.41362	15	126	93	3.46243	33.33971	168.67126	1.02133	1
15282	-66.36714	44.41318	15	126	93	3.4679	33.33764	168.32983	1.02135	1
15283	-66.37022	44.41312	15	126	93	3.46084	33.34102	169.39261	1.0213	1
15284	-66.3699	44.41363	15	126	93	3.45855	33.34148	169.18279	1.02131	1
15285	-66.3699	44.41336	15	126	93	3.46023	33.34104	169.24699	1.0213	1
15286	-66.36939	44.4138	15	126	93	3.45889	33.34115	168.98433	1.02133	1
15287	-66.36845	44.41373	15	126	93	3.46152	33.34	168.67993	1.02134	1
15288	-66.36874	44.41343	15	126	93	3.46263	33.33984	168.84082	1.02132	1
15289	-66.36902	44.41345	15	126	93	3.46176	33.3402	168.91891	1.02132	1
15290	-66.36895	44.41344	15	126	93	3.46207	33.34009	168.90594	1.02133	1
15291	-66.30221	44.43401	15	127	93	3.81404	33.25872	132.99792	1.02258	1
15292	-66.30254	44.43433	15	127	93	3.81089	33.25956	133.27287	1.02259	1
15293	-66.3023	44.43472	15	127	93	3.81268	33.25938	133.15413	1.02258	1
15294	-66.30222	44.43853	15	128	93	3.80972	33.26188	133.6823	1.02257	1
15295	-66.30235	44.43325	15	127	93	3.81366	33.2584	132.98065	1.02259	1
15296	-66.30199	44.43666	15	128	93	3.81316	33.26025	133.25665	1.02258	1
15297	-66.30157	44.43589	15	128	93	3.81754	33.25892	132.84505	1.02258	1
15298	-66.30196	44.43653	15	128	93	3.8137	33.26007	133.20309	1.02258	1
15299	-66.30209	44.43628	15	128	93	3.81295	33.2601	133.24364	1.02258	1
15300	-66.30261	44.43372	15	127	93	3.81086	33.25925	133.23709	1.02259	1
15301	-66.30714	44.43412	15	127	93	3.77412	33.26733	136.20374	1.02301	1
15302	-66.30769	44.42825	15	127	93	3.7736	33.26413	136.02562	1.02302	1
15303	-66.307	44.43242	15	127	93	3.77644	33.26591	135.93706	1.02302	1
15304	-66.30696	44.43468	15	127	93	3.77485	33.26748	136.17749	1.02302	1
15305	-66.30718	44.43503	15	127	93	3.77295	33.26809	136.34866	1.02302	1
15306	-66.30778	44.42711	15	127	93	3.77396	33.26336	135.97278	1.02303	1
15307	-66.30695	44.43777	15	127	93	3.77212	33.26967	136.58841	1.02301	1
15308	-66.30701	44.43176	15	127	93	3.77687	33.26545	135.87379	1.02302	1
15309	-66.30695	44.44041	15	127	93	3.7696	33.27151	136.98907	1.023	1
15310	-66.30712	44.43624	15	127	93	3.77241	33.26883	136.46307	1.02301	1
15311	-66.31387	44.44365	15	127	93	3.71209	33.28588	141.62128	1.02294	1
