ind_ID	long0	lat0	z0	i0	j0	temp0	sal0	xyz0	dev_stage0	ocean_ID0
14290	-66.61932	44.25839	15	119	91	5.90486	33.73128	197.84389	1.07169	1
14761	-66.38377	44.07521	15	122	85	7.19173	33.58837	60.34928	1.08547	1
14762	-66.38358	44.07549	15	122	85	7.18789	33.58792	60.23958	1.08549	1
14763	-66.38351	44.07528	15	122	85	7.19235	33.58799	60.28102	1.0855	1
14764	-66.38354	44.07563	15	122	85	7.18568	33.58775	60.19261	1.08552	1
14765	-66.38346	44.07532	15	122	85	7.19219	33.58789	60.26159	1.08553	1
14766	-66.38362	44.07543	15	122	85	7.18848	33.58802	60.26173	1.08549	1
14767	-66.38387	44.0752	15	122	85	7.1912	33.58853	60.37561	1.08545	1
14768	-66.38362	44.07528	15	122	85	7.19165	33.58812	60.30194	1.08551	1
14769	-66.38352	44.07552	15	122	85	7.18798	33.5878	60.2172	1.08552	1
14770	-66.38365	44.0754	15	122	85	7.18915	33.58808	60.2786	1.08549	1
14771	-66.44298	44.08818	15	121	86	6.70655	33.58071	79.05327	1.07926	1
14772	-66.4415	44.08742	15	121	86	6.73194	33.58322	79.64571	1.07942	1
14773	-66.44252	44.08791	15	121	86	6.71536	33.58156	79.28368	1.0793	1
14774	-66.44215	44.08754	15	121	86	6.72557	33.58249	79.61067	1.07934	1
14775	-66.44308	44.08834	15	121	86	6.70246	33.58035	78.90898	1.0792	1
14776	-66.44274	44.08826	15	121	86	6.70623	33.58076	78.94794	1.07926	1
14777	-66.44215	44.08771	15	121	86	6.72216	33.58222	79.45135	1.07935	1
14778	-66.44221	44.08784	15	121	86	6.71879	33.58193	79.32142	1.07934	1
14779	-66.44151	44.08765	15	121	86	6.72682	33.58281	79.41063	1.07944	1
14780	-66.44278	44.0881	15	121	86	6.70948	33.581	79.11688	1.07925	1
14781	-66.47976	44.15132	15	121	87	6.21638	33.55976	84.19194	1.07326	1
14782	-66.47945	44.15132	15	121	87	6.22325	33.55927	83.9619	1.07327	1
14783	-66.47979	44.15128	15	121	87	6.21443	33.55984	84.21723	1.0732	1
14784	-66.47962	44.15121	15	121	87	6.21726	33.55951	84.04143	1.07326	1
14785	-66.47935	44.1512	15	121	87	6.22391	33.55905	83.82443	1.07329	1
14786	-66.47894	44.15144	15	121	87	6.23907	33.55841	83.60565	1.07339	1
14787	-66.47927	44.15125	15	121	87	6.22728	33.55891	83.77671	1.07332	1
14788	-66.47855	44.15145	15	121	87	6.2498	33.55772	83.28596	1.07345	1
14789	-66.47909	44.15137	15	121	87	6.23391	33.55865	83.68983	1.07334	1
14790	-66.47916	44.15142	15	121	87	6.23373	33.55875	83.75655	1.07333	1
14791	-66.54863	44.15554	15	119	88	6.25153	33.6338	89.93252	1.06748	1
14792	-66.54473	44.1553	15	119	88	6.27531	33.63197	91.09179	1.0675	1
14793	-66.54456	44.15586	15	120	88	6.28272	33.63329	90.86086	1.06757	1
14794	-66.54609	44.15505	15	119	88	6.25961	33.63171	90.8163	1.06743	1
14795	-66.54742	44.15539	15	119	88	6.25731	33.63303	90.32314	1.06741	1
14796	-66.54591	44.15535	15	119	88	6.26812	33.63249	90.74975	1.06744	1
14797	-66.54575	44.15517	15	119	88	6.26523	33.63196	90.86068	1.06748	1
14798	-66.54703	44.15522	15	119	88	6.25634	33.63245	90.49422	1.06748	1
14799	-66.54594	44.15525	15	119	88	6.26526	33.63222	90.77557	1.06745	1
14800	-66.54729	44.15515	15	119	88	6.25304	33.63237	90.44452	1.0674	1
14801	-66.58783	44.28702	15	120	92	5.19002	33.72765	202.39471	1.07173	1
14802	-66.58604	44.28743	15	120	92	5.14354	33.72783	202.552	1.0716	1
14803	-66.5872	44.28698	15	120	92	5.16955	33.72748	202.42325	1.07167	1
14804	-66.5873	44.28711	15	120	92	5.17548	33.72766	202.43591	1.07171	1
14805	-66.58723	44.28711	15	120	92	5.17342	33.72765	202.44081	1.07171	1
14806	-66.58745	44.28736	15	120	92	5.18554	33.72801	202.46651	1.07175	1
14807	-66.58423	44.2873	15	120	92	5.08237	33.72731	202.62515	1.07145	1
14808	-66.58942	44.28695	15	120	92	5.23634	33.72785	202.29732	1.0719	1
14809	-66.58788	44.28713	15	120	92	5.19357	33.7278	202.40923	1.07177	1
14810	-66.58676	44.28712	15	120	92	5.15914	33.72758	202.46773	1.07167	1
14811	-66.51907	44.269	15	121	91	6.78102	33.70008	184.86996	1.07327	1
14812	-66.51851	44.26788	15	121	91	6.79013	33.7007	184.34105	1.07341	1
14813	-66.51808	44.26698	15	121	91	6.79742	33.70117	183.92671	1.07351	1
14814	-66.51869	44.26802	15	121	91	6.78666	33.70062	184.43526	1.07336	1
14815	-66.51841	44.26829	15	121	91	6.79599	33.70042	184.44054	1.0734	1
14816	-66.51826	44.26738	15	121	91	6.79423	33.70096	184.11087	1.07345	1
14817	-66.51831	44.2674	15	121	91	6.79259	33.70096	184.12965	1.07345	1
14818	-66.51871	44.26876	15	121	91	6.79102	33.70016	184.6734	1.07331	1
14819	-66.51833	44.2684	15	121	91	6.79997	33.70034	184.43271	1.07339	1
14820	-66.51852	44.26806	15	121	91	6.79115	33.70059	184.39668	1.07335	1
15241	-66.35211	44.07076	15	122	84	7.13113	33.54241	51.75148	1.09827	1
15242	-66.35202	44.07053	15	122	84	7.13131	33.5425	51.72855	1.09825	1
15243	-66.35221	44.07082	15	122	84	7.13173	33.54247	51.78094	1.09828	1
15244	-66.3521	44.0707	15	122	84	7.13109	33.54242	51.74207	1.09827	1
15245	-66.35217	44.07116	15	122	84	7.1295	33.54206	51.74704	1.09832	1
15246	-66.35211	44.07071	15	122	84	7.13122	33.54243	51.74849	1.09827	1
15247	-66.35207	44.07075	15	122	84	7.13051	33.54233	51.72946	1.09828	1
15248	-66.35192	44.07055	15	122	84	7.12993	33.54232	51.68431	1.09826	1
15249	-66.35188	44.07063	15	122	84	7.12906	33.54218	51.66431	1.09825	1
15250	-66.3521	44.07062	15	122	84	7.13146	33.5425	51.74551	1.09827	1
15251	-66.35538	44.13315	15	123	86	7.634	33.56385	55.68684	1.10317	1
15252	-66.35515	44.13316	15	123	86	7.63489	33.56323	55.6051	1.1032	1
15253	-66.35534	44.13296	15	123	86	7.63689	33.56372	55.67605	1.10317	1
15254	-66.3555	44.13289	15	123	86	7.63749	33.56409	55.72651	1.1032	1
15255	-66.3553	44.13329	15	123	86	7.63272	33.56363	55.65398	1.10316	1
15256	-66.35567	44.13314	15	123	86	7.6332	33.56454	55.77713	1.10318	1
15257	-66.35517	44.13343	15	123	86	7.63094	33.5633	55.60492	1.10317	1
15258	-66.35541	44.13306	15	123	86	7.63537	33.56387	55.6921	1.10316	1
15259	-66.35528	44.13292	15	123	86	7.63788	33.56354	55.65442	1.10321	1
15260	-66.35556	44.13309	15	123	86	7.63412	33.56428	55.74449	1.10316	1
15261	-66.41595	44.10767	15	121	86	6.63078	33.57717	65.66035	1.09059	1
15262	-66.41486	44.10815	15	121	86	6.63568	33.57764	65.48969	1.09065	1
15263	-66.41587	44.10761	15	121	86	6.63106	33.57727	65.63635	1.09056	1
15264	-66.41604	44.10781	15	121	86	6.63051	33.57701	65.69607	1.09057	1
15265	-66.41576	44.10783	15	121	86	6.63173	33.5772	65.63866	1.09058	1
15266	-66.41438	44.10789	15	121	86	6.6372	33.57813	65.33975	1.09072	1
15267	-66.41603	44.10772	15	121	86	6.63048	33.57708	65.6833	1.09055	1
15268	-66.41593	44.1079	15	121	86	6.63102	33.57702	65.68793	1.09059	1
15269	-66.41554	44.10785	15	121	86	6.63266	33.57734	65.59543	1.09067	1
15270	-66.41505	44.10792	15	121	86	6.63461	33.57764	65.50076	1.09064	1
15271	-66.45926	44.16176	15	121	88	6.96856	33.52429	69.63322	1.08184	1
15272	-66.45933	44.16183	15	121	88	6.96766	33.52456	69.66705	1.08186	1
15273	-66.45921	44.16208	15	121	88	6.97302	33.52473	69.57838	1.08194	1
15274	-66.45932	44.16185	15	121	88	6.96713	33.52465	69.68262	1.08186	1
15275	-66.45914	44.16184	15	121	88	6.9731	33.52415	69.54035	1.08192	1
15276	-66.45888	44.16193	15	121	88	6.98123	33.52366	69.35812	1.08188	1
15277	-66.4602	44.16183	15	121	88	6.94158	33.52672	70.28793	1.08183	1
15278	-66.4604	44.16163	15	121	88	6.9335	33.52692	70.45029	1.08177	1
15279	-66.45976	44.16191	15	121	88	6.95465	33.52583	69.98875	1.08186	1
15280	-66.45924	44.16182	15	121	88	6.97007	33.52437	69.61015	1.08189	1
15281	-66.52557	44.2246	15	121	90	6.04034	33.60002	49.95376	1.07554	1
15282	-66.52587	44.22299	15	121	90	6.0063	33.5962	43.94658	1.07535	1
15283	-66.52565	44.22282	15	121	90	6.00954	33.59551	43.15211	1.07534	1
15284	-66.52522	44.22438	15	121	90	6.04688	33.59903	48.86234	1.07548	1
15285	-66.52538	44.22307	15	121	90	6.02094	33.59573	43.79137	1.07538	1
15286	-66.52657	44.22025	15	121	89	5.95544	33.59596	39.9283	1.07512	1
15287	-66.52309	44.22875	15	121	90	6.17533	33.60768	63.64424	1.0762	1
15288	-66.52578	44.22308	15	121	90	6.00961	33.59631	44.19208	1.07542	1
15289	-66.52609	44.22237	15	121	90	5.98997	33.59489	41.73645	1.07532	1
15290	-66.5262	44.222	15	121	90	5.98077	33.59405	40.34009	1.07526	1
15291	-66.53056	44.18219	15	120	89	6.41784	33.6765	83.33596	1.0744	1
15292	-66.52994	44.1825	15	120	89	6.41445	33.67636	83.31628	1.07438	1
15293	-66.5289	44.18283	15	120	89	6.41256	33.67636	83.49898	1.0744	1
15294	-66.52792	44.18333	15	120	89	6.40753	33.67614	83.48399	1.07439	1
15295	-66.52783	44.18285	15	120	89	6.417	33.67683	84.03876	1.07444	1
15296	-66.52937	44.18172	15	120	89	6.43203	33.6776	84.44551	1.07449	1
15297	-66.52811	44.18118	15	120	89	6.44744	33.67886	85.64767	1.07455	1
15298	-66.52831	44.18236	15	120	89	6.42425	33.67726	84.31469	1.07444	1
15299	-66.52834	44.18161	15	120	89	6.43838	33.67821	85.08653	1.07453	1
15300	-66.5282	44.18302	15	120	89	6.41213	33.67643	83.66681	1.0744	1
15301	-66.55991	44.22753	15	120	90	5.69984	33.67178	106.20506	1.07515	1
15302	-66.56054	44.22732	15	120	90	5.70213	33.67274	106.35825	1.0751	1
15303	-66.56133	44.22604	15	120	90	5.70971	33.67251	103.01693	1.07497	1
15304	-66.56078	44.22715	15	120	90	5.70342	33.67299	106.11018	1.0751	1
15305	-66.56017	44.22866	15	120	90	5.69539	33.67412	110.61958	1.07522	1
15306	-66.5608	44.2274	15	120	90	5.70239	33.67345	107.03822	1.07515	1
15307	-66.56068	44.22694	15	120	90	5.70422	33.67253	105.26891	1.07507	1
15308	-66.55994	44.22717	15	120	90	5.70139	33.67122	104.95914	1.07513	1
15309	-66.56069	44.22723	15	120	90	5.70284	33.67298	106.34037	1.07508	1
15310	-66.56152	44.22661	15	120	90	5.70752	33.67378	105.33175	1.07501	1
15311	-66.5414	44.23928	15	121	90	5.82332	33.65954	122.75984	1.0736	1
