ind_ID	long0	lat0	z0	i0	j0	temp0	sal0	xyz0	dev_stage0	ocean_ID0
13756	-68.81963	43.89673	15	72	100	7.35785	32.75518	80.21812	2.07893	1
13757	-68.82314	43.92144	15	72	101	7.21761	32.74107	64.38416	2.09278	1
13758	-68.81982	43.92442	15	72	101	7.22301	32.73431	62.41613	2.09599	1
13759	-68.82062	43.90268	15	72	100	7.3498	32.75201	78.77092	2.08057	1
13760	-68.8336	43.91159	15	72	101	7.19556	32.75859	71.63197	2.08772	1
13761	-69.06091	43.58378	15	64	94	6.99388	32.72091	108.31487	2.04404	1
13762	-69.06112	43.5739	15	64	94	7.0376	32.72216	115.77497	2.03875	1
13763	-69.05745	43.59539	15	64	95	6.90237	32.7509	100.58726	2.0494	1
13764	-69.06064	43.58339	15	64	94	6.99505	32.72125	108.59519	2.04395	1
13765	-69.06136	43.57546	15	64	94	7.03056	32.72155	114.66894	2.03975	1
13766	-69.06042	43.58692	15	64	95	6.97066	32.72676	106.11846	2.04569	1
13767	-69.05602	43.59766	15	64	95	6.88876	32.75684	98.99622	2.05114	1
13768	-69.06014	43.58724	15	64	95	6.96786	32.72777	105.87727	2.04691	1
13769	-69.06109	43.57533	15	64	94	7.03069	32.72188	114.74855	2.03973	1
13770	-69.05582	43.57002	15	64	94	7.04487	32.72854	118.32739	2.03587	1
14241	-65.89068	44.96667	15	141	102	6.34983	32.6922	88.70712	2.0643	1
14242	-65.884	44.96497	15	141	102	6.34542	32.68914	87.43061	2.06161	1
14243	-65.88071	44.96242	15	141	102	6.36216	32.68348	86.50562	2.06014	1
14244	-65.88558	44.96566	15	141	102	6.34312	32.69054	87.779	2.06226	1
14245	-65.89015	44.9656	15	141	102	6.35735	32.68946	88.37551	2.06404	1
14246	-65.89106	44.96553	15	141	102	6.361	32.68913	88.49163	2.06426	1
14247	-65.89486	44.96348	15	140	102	6.36094	32.68685	88.56499	2.06555	1
14248	-65.88654	44.96637	15	141	102	6.33939	32.69212	88.05454	2.06267	1
14249	-65.89695	44.96156	15	140	102	6.35637	32.68474	88.43545	2.06584	1
14250	-65.8805	44.96307	15	141	102	6.35596	32.68521	86.62873	2.05996	1
14251	-68.82631	43.89353	15	72	100	7.31743	32.75907	81.13322	2.08071	1
14252	-68.82565	43.89428	15	72	100	7.32067	32.75857	80.97405	2.0811	1
14253	-68.82118	43.8922	15	72	100	7.35238	32.75765	81.19012	2.07987	1
14254	-68.82998	43.89572	15	72	100	7.28871	32.76017	81.01241	2.08295	1
14255	-68.82723	43.89465	15	72	100	7.30951	32.75914	80.99911	2.08185	1
14256	-68.80732	43.88371	15	72	100	7.43694	32.75924	83.24619	2.07461	1
14257	-68.82368	43.89331	15	72	100	7.33505	32.75811	81.06043	2.08072	1
14258	-68.80435	43.88226	15	72	100	7.45144	32.76018	83.82233	2.07442	1
14259	-68.81142	43.88724	15	72	100	7.41333	32.75781	82.28922	2.07727	1
14260	-68.80965	43.88633	15	72	100	7.42308	32.75813	82.57008	2.07728	1
14261	-67.67369	44.23195	15	98	99	5.38084	32.79109	105.7441	2.00032	1
14262	-67.66248	44.22242	15	98	99	5.39744	32.78945	108.81078	1.99884	1
14263	-67.68165	44.24509	15	98	100	5.50323	32.78674	98.56913	2.00063	1
14264	-68.49917	43.90844	15	78	98	6.28625	32.74109	78.6611	2.00524	1
14265	-67.66131	44.2221	15	98	99	5.39796	32.78946	108.78148	1.99796	1
14266	-68.51505	43.89487	15	77	98	6.26457	32.74387	84.585	2.00379	1
14267	-68.5839	43.85463	15	76	97	5.86346	32.79753	95.3947	2.00327	1
14268	-67.70606	44.21011	15	97	99	5.2765	32.79682	124.26153	1.99753	1
14269	-68.64833	43.84068	15	74	98	6.01394	32.78436	92.27583	2.01564	1
14270	-67.66412	44.22598	15	98	99	5.38718	32.79042	107.44576	1.99705	1
14271	-68.9488	43.6568	15	67	95	7.06285	32.77297	66.57983	2.05195	1
14272	-68.96875	43.63612	15	66	95	6.82206	32.79947	72.38707	2.05434	1
14273	-68.91547	43.67865	15	68	96	6.70015	32.71279	42.6247	2.04987	1
14274	-68.95774	43.64697	15	66	95	6.9996	32.79624	72.48609	2.053	1
14275	-68.92444	43.67426	15	67	96	6.79381	32.71604	45.08059	2.0494	1
14276	-68.90808	43.68144	15	68	96	6.6563	32.73587	49.234	2.05033	1
14277	-68.92603	43.67347	15	67	96	6.81342	32.71829	46.08413	2.04942	1
14278	-68.91434	43.67879	15	68	96	6.69139	32.7155	43.41255	2.04991	1
14279	-68.96532	43.63928	15	66	95	6.86057	32.79972	72.47797	2.05388	1
14280	-68.92711	43.67287	15	67	96	6.82697	32.71983	46.78668	2.04954	1
14281	-68.97866	43.58223	15	65	94	6.76438	32.77954	114.74676	2.04236	1
14282	-68.97937	43.58204	15	65	94	6.76699	32.77922	114.80139	2.04248	1
14283	-68.93633	43.69014	15	67	96	6.98285	32.74162	51.16174	2.05691	1
14284	-68.98396	43.59734	15	65	94	6.82725	32.78023	92.75303	2.04794	1
14285	-68.96605	43.65616	15	66	95	7.16989	32.77489	69.0302	2.05751	1
14286	-68.96796	43.65224	15	66	95	7.0717	32.78059	69.4508	2.05712	1
14287	-68.98074	43.5787	15	65	94	6.76627	32.77808	118.7242	2.04106	1
14288	-68.9544	43.65244	15	67	95	7.1068	32.78767	71.31885	2.05299	1
14289	-68.98112	43.58794	15	65	94	6.7886	32.77958	106.48726	2.04463	1
14290	-68.97224	43.6384	15	66	95	6.84181	32.79445	71.27451	2.05514	1
14761	-65.89056	44.93239	15	140	101	6.14102	32.68981	82.31092	2.06555	1
14762	-65.88528	44.92601	15	140	101	6.02161	32.71304	80.61147	2.06617	1
14763	-65.88597	44.92681	15	140	101	6.03706	32.71009	80.82752	2.06622	1
14764	-65.88641	44.92733	15	140	101	6.04709	32.70816	80.96857	2.06611	1
14765	-65.89353	44.94071	15	140	101	6.28259	32.66374	83.88851	2.06541	1
14766	-65.88901	44.9311	15	140	101	6.11391	32.69511	81.88692	2.06515	1
14767	-65.89288	44.9372	15	140	101	6.22188	32.67426	83.31789	2.06538	1
14768	-65.89307	44.93961	15	140	101	6.26248	32.66729	83.66993	2.06515	1
14769	-65.88723	44.92825	15	140	101	6.06482	32.70476	81.22179	2.06581	1
14770	-65.89242	44.93806	15	140	101	6.23435	32.67234	83.35824	2.06498	1
14771	-65.85058	44.90051	15	140	100	5.92384	32.75323	81.64631	2.08185	1
14772	-65.87251	44.89053	15	140	100	6.23297	32.72596	86.01466	2.09046	1
14773	-65.84518	44.89911	15	141	100	5.95125	32.75246	82.17004	2.08348	1
